OwnerAge,CarPrice,NumberOfSuppliments,PastNumberOfClaims,AccidentArea_Rural,AccidentArea_Urban,OwnerGender_Female,OwnerGender_Male,Fault_Policy Holder,Fault_Third Party,CarCategory_Sedan,CarCategory_Sport,CarCategory_Utility,PoliceReportFiled_No,PoliceReportFiled_Yes,WitnessPresent_No,WitnessPresent_Yes,AgentType_External,AgentType_Internal,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability,IsAddressChanged_No,IsAddressChanged_Yes
59,11283,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,26035,6,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
22,27043,2,3,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
63,25983,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,25089,6,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,27697,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,12543,7,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,28495,5,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,16221,7,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,27547,0,3,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
44,33714,5,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0
28,38678,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
36,23603,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,23169,7,5,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,27920,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,10467,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,15100,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
37,27633,2,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
53,19294,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
52,28047,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,37879,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
60,30272,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,15530,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
26,38952,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,22889,1,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
38,30306,0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
42,33580,7,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,23021,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,26491,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,38951,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,26738,6,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,23461,0,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,26097,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,20878,0,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
55,21573,6,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
34,35535,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,30337,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,20599,2,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,28530,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,26523,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
39,22867,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
63,23033,7,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
45,32275,7,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,27053,5,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,15796,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,20786,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
28,38115,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,21815,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,22685,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,17596,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,27280,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
37,13511,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
72,20721,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
56,33024,5,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,22105,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,22862,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
58,28199,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,22768,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,28201,7,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,28676,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,20978,1,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,21548,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
72,26378,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,25402,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
44,21370,7,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
64,35732,3,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
33,27754,0,5,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,30308,1,3,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
27,26722,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,20568,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,21362,3,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,33822,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
45,36113,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,26048,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,13549,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
48,22260,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,28978,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,14565,6,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,25090,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,28170,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,20410,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
24,26945,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,36865,6,6,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,35111,1,3,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
29,30301,7,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,15800,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
45,18261,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,21482,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,10328,7,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,26517,0,2,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,20021,0,4,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
29,18253,6,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
21,21315,0,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
34,24525,6,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,37245,0,5,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
54,27411,3,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
30,37201,7,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,20750,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
39,22790,0,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,33857,4,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,24076,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
37,30968,6,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,22343,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
66,23653,5,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,32994,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,32235,7,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
33,36791,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,23378,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
58,12130,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,30680,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,25022,6,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,24710,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,27454,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,23532,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,25637,0,3,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,28629,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,16959,5,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,28216,0,6,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
46,25415,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,34162,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
24,20584,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,28034,2,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,17583,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,36639,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,23768,3,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
48,18000,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,23278,6,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
22,13270,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,20927,7,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,48314,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
46,21512,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,33574,0,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,32174,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
49,35696,1,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
35,20512,2,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,56761,7,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,10221,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,22812,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,26956,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
64,48872,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,20483,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
42,24303,7,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,31138,3,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,24903,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
31,31623,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,32009,0,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
50,27139,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
42,33690,0,2,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,24185,7,2,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,34543,7,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,26896,0,3,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
51,26939,2,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,23880,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,24084,4,4,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
34,36353,2,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,22248,3,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
44,34284,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,34180,3,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,20298,4,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
42,18977,4,6,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
40,26372,1,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
56,22442,2,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
24,25102,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,25092,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
37,13388,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
30,20168,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,17734,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,22633,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
54,31612,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,27483,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
50,28330,0,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,25665,1,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
47,20314,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,20112,7,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,23016,0,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
39,37026,0,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,32463,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
21,30742,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,13047,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,36055,6,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
72,28484,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,36449,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
64,27273,0,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,30160,3,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,33991,1,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
36,35180,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,38668,6,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
32,24693,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
44,19270,2,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
52,27610,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
55,28044,6,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
65,16833,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,19630,2,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,21482,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
46,32875,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
30,28556,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,22935,2,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,28802,5,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
40,33692,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,24098,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
25,22579,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
54,24362,7,6,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,27222,2,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,31455,7,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,36234,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,19861,0,3,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,22656,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,20328,3,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
59,15039,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,38438,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,26168,2,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,23102,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
59,20687,7,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,19032,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
42,38749,5,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
64,22591,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
64,22183,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,25023,7,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
42,17772,7,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
39,33839,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,32551,6,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
40,24306,5,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
45,45824,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
65,36854,5,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,13586,2,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,26645,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
46,12107,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,55141,2,2,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
40,23148,0,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
47,36570,6,4,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,32281,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
60,14617,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,32742,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,24906,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,25861,7,6,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,19941,3,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,26206,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,23342,0,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
54,25251,2,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,25009,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,33909,3,5,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,20214,7,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,35471,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,33125,4,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,25344,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
22,10788,6,4,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
55,25056,0,3,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
34,23569,6,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
64,33815,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,26418,5,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,19977,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,36501,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,33078,2,2,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
28,28928,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,21471,2,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
42,36883,1,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,25333,0,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,50128,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,27556,2,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
22,17790,7,4,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
31,11115,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,27456,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,26273,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
48,20466,6,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
26,24689,0,6,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
50,22050,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,21921,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,13008,3,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
44,31990,6,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
68,26355,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,42628,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,27555,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,23518,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,36869,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,23526,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,28163,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,25347,6,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,38055,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,26980,0,3,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
30,21342,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
